id	location_0_coordinate	location_1_coordinate	city	state
5117	43.76169967651367	-93.32669830322266	CLARKS GROVE	MN
5118	40.25080108642578	-86.75240325927734	CLARKS HILL	IN
5119	33.62310028076172	-82.13269805908203	CLARKS HILL	SC
5120	41.405799865722656	-80.18409729003906	CLARKS MILLS	PA
5121	58.962100982666016	-163.11900329589844	CLARKS POINT	AK
5122	41.46369934082031	-75.68199920654297	CLARKS SUMMIT	PA
5123	39.79669952392578	-75.21880340576172	CLARKSBORO	NJ
5124	38.431400299072266	-121.59500122070312	CLARKSBURG	CA
5125	39.42409896850586	-85.34770202636719	CLARKSBURG	IN
5126	39.207801818847656	-77.25980377197266	CLARKSBURG	MD
5127	38.63529968261719	-92.58450317382812	CLARKSBURG	MO
5128	40.19329833984375	-74.44280242919922	CLARKSBURG	NJ
5129	39.479698181152344	-83.09989929199219	CLARKSBURG	OH
5130	40.6328010559082	-79.13259887695312	CLARKSBURG	PA
5131	35.86750030517578	-88.39340209960938	CLARKSBURG	TN
5132	39.279701232910156	-80.33049774169922	CLARKSBURG	WV
5133	39.827701568603516	-94.55680084228516	CLARKSDALE	MO
5134	34.25600051879883	-90.63480377197266	CLARKSDALE	MS
5135	37.43360137939453	-86.20829772949219	CLARKSON	KY
5136	41.66320037841797	-97.13770294189453	CLARKSON	NE
5137	43.2859992980957	-77.6843032836914	CLARKSON	NY
5138	33.81100082397461	-84.23799896240234	CLARKSTON	GA
5139	42.70429992675781	-83.4375991821289	CLARKSTON	MI
5140	41.919700622558594	-112.02999877929688	CLARKSTON	UT
5141	46.36970138549805	-117.22599792480469	CLARKSTON	WA
5142	35.473899841308594	-93.5166015625	CLARKSVILLE	AR
5143	30.40399932861328	-85.16110229492188	CLARKSVILLE	FL
5144	42.79309844970703	-92.6531982421875	CLARKSVILLE	IA
5145	38.31100082397461	-85.7645034790039	CLARKSVILLE	IN
5146	39.212501525878906	-76.95149993896484	CLARKSVILLE	MD
5147	42.834999084472656	-85.2522964477539	CLARKSVILLE	MI
5148	39.33150100708008	-90.95010375976562	CLARKSVILLE	MO
5149	42.5620002746582	-73.9572982788086	CLARKSVILLE	NY
5150	39.398101806640625	-83.93260192871094	CLARKSVILLE	OH
5151	39.96670150756836	-80.04519653320312	CLARKSVILLE	PA
5152	36.528900146484375	-87.35299682617188	CLARKSVILLE	TN
5153	33.61309814453125	-95.09649658203125	CLARKSVILLE	TX
5154	36.65570068359375	-78.45829772949219	CLARKSVILLE	VA
5155	36.29790115356445	-90.05840301513672	CLARKTON	MO
5156	34.52920150756836	-78.59210205078125	CLARKTON	NC
5157	41.89929962158203	-74.58799743652344	CLARYVILLE	NY
5158	40.465999603271484	-96.85089874267578	CLATONIA	NE
5159	46.06650161743164	-123.20600128173828	CLATSKANIE	OR
5160	35.132999420166016	-101.46099853515625	CLAUDE	TX
5161	36.59769821166992	-80.36820220947266	CLAUDVILLE	VA
5162	34.22999954223633	-107.375	CLAUNCH	NM
5163	42.20690155029297	-73.6946029663086	CLAVERACK	NY
5164	42.53350067138672	-83.14610290527344	CLAWSON	MI
5165	39.11980056762695	-111.10099792480469	CLAWSON	UT
5166	32.16059875488281	-81.92379760742188	CLAXTON	GA
5167	33.54460144042969	-86.92919921875	CLAY	AL
5168	37.48609924316406	-87.81289672851562	CLAY	KY
5169	43.11920166015625	-76.13189697265625	CLAY	NY
5170	30.341400146484375	-96.52670288085938	CLAY	TX
5171	38.46730041503906	-81.08000183105469	CLAY	WV
5172	39.3494987487793	-97.16480255126953	CLAY CENTER	KS
5173	40.56589889526367	-98.0708999633789	CLAY CENTER	NE
5174	41.568599700927734	-83.36319732666016	CLAY CENTER	OH
5175	38.72529983520508	-88.41739654541016	CLAY CITY	IL
5176	39.301700592041016	-87.13690185546875	CLAY CITY	IN
5177	37.84749984741211	-83.85929870605469	CLAY CITY	KY
5178	35.285701751708984	-110.28900146484375	CLAY SPRINGS	AZ
5179	37.462100982666016	-83.23600006103516	CLAYHOLE	KY
5180	39.80379867553711	-75.45809936523438	CLAYMONT	DE
5181	33.415401458740234	-110.81500244140625	CLAYPOOL	AZ
5182	41.13679885864258	-85.87149810791016	CLAYPOOL	IN
5183	40.35490036010742	-78.46269989013672	CLAYSBURG	PA
5184	40.110198974609375	-80.25170135498047	CLAYSVILLE	PA
5185	31.805299758911133	-85.42130279541016	CLAYTON	AL
5186	37.89780044555664	-121.78500366210938	CLAYTON	CA
5187	39.24610137939453	-75.68890380859375	CLAYTON	DE
5188	34.88690185546875	-83.37539672851562	CLAYTON	GA
5189	44.2239990234375	-114.31300354003906	CLAYTON	ID
5190	39.9828987121582	-90.94930267333984	CLAYTON	IL
5191	39.71110153198242	-86.49539947509766	CLAYTON	IN
5192	39.7843017578125	-99.90299987792969	CLAYTON	KS
5193	31.71579933166504	-91.51629638671875	CLAYTON	LA
5194	41.930599212646484	-84.15619659423828	CLAYTON	MI
5195	35.63330078125	-78.4354019165039	CLAYTON	NC
5196	39.653499603271484	-75.07859802246094	CLAYTON	NJ
5197	36.45119857788086	-103.16300201416016	CLAYTON	NM
5198	44.14419937133789	-76.06199645996094	CLAYTON	NY
5199	39.85449981689453	-84.34030151367188	CLAYTON	OH
5200	34.418800354003906	-95.3583984375	CLAYTON	OK
5201	32.102699279785156	-94.49349975585938	CLAYTON	TX
5202	48.00709915161133	-117.55799865722656	CLAYTON	WA
5203	45.31480026245117	-92.43080139160156	CLAYTON	WI
5204	46.51620101928711	-68.88680267333984	CLAYTON LAKE	ME
5205	40.56760025024414	-87.80400085449219	CLAYTONVILLE	IL
5206	42.96200180053711	-75.23300170898438	CLAYVILLE	NY
5207	41.77050018310547	-71.65589904785156	CLAYVILLE	RI
5208	47.15660095214844	-120.80699920654297	CLE ELUM	WA
5209	63.54359817504883	-149.98699951171875	CLEAR	AK
5210	39.27190017700195	-78.09980010986328	CLEAR BROOK	VA
5211	39.17319869995117	-86.50150299072266	CLEAR CREEK	IN
5212	37.880401611328125	-81.40879821777344	CLEAR CREEK	WV
5213	37.60329818725586	-81.54000091552734	CLEAR FORK	WV
5214	43.100399017333984	-93.26069641113281	CLEAR LAKE	IA
5215	45.46620178222656	-93.95249938964844	CLEAR LAKE	MN
5216	44.761199951171875	-96.6906967163086	CLEAR LAKE	SD
5217	45.282901763916016	-92.42980194091797	CLEAR LAKE	WI
5218	39.66579818725586	-77.90640258789062	CLEAR SPRING	MD
5219	47.61050033569336	-95.42109680175781	CLEARBROOK	MN
5220	40.78219985961914	-94.6063003540039	CLEARFIELD	IA
5221	38.128700256347656	-83.44249725341797	CLEARFIELD	KY
5222	41.037601470947266	-78.43550109863281	CLEARFIELD	PA
5223	41.113800048828125	-112.0260009765625	CLEARFIELD	UT
5224	38.94649887084961	-122.65699768066406	CLEARLAKE	CA
5225	48.47010040283203	-122.23899841308594	CLEARLAKE	WA
5226	38.953399658203125	-122.62100219726562	CLEARLAKE OAKS	CA
5227	38.986000061035156	-122.66100311279297	CLEARLAKE PARK	CA
5228	40.50709915161133	-95.03410339355469	CLEARMONT	MO
5229	44.770301818847656	-106.42500305175781	CLEARMONT	WY
5230	38.94599914550781	-95.00370025634766	CLEARVIEW CITY	KS
5231	39.839298248291016	-78.46990203857422	CLEARVILLE	PA
5232	27.981300354003906	-82.74620056152344	CLEARWATER	FL
5233	37.548301696777344	-97.4884033203125	CLEARWATER	KS
5234	45.226600646972656	-93.92440032958984	CLEARWATER	MN
5235	42.17639923095703	-98.06690216064453	CLEARWATER	NE
5236	33.499698638916016	-81.86489868164062	CLEARWATER	SC
5237	27.959800720214844	-82.82859802246094	CLEARWATER BEACH	FL
5238	37.253299713134766	-87.0896987915039	CLEATON	KY
5239	32.35350036621094	-97.40640258789062	CLEBURNE	TX
5240	42.77920150756836	-95.70169830322266	CLEGHORN	IA
5241	39.8036003112793	-75.00579833984375	CLEMENTON	NJ
5242	38.21110153198242	-121.04399871826172	CLEMENTS	CA
5243	38.32939910888672	-76.73079681396484	CLEMENTS	MD
5244	44.4182014465332	-95.26119995117188	CLEMENTS	MN
5245	36.081199645996094	-80.32830047607422	CLEMMONS	NC
5246	42.11410140991211	-93.14910125732422	CLEMONS	IA
5247	43.614200592041016	-73.50309753417969	CLEMONS	NY
5248	34.686798095703125	-82.81410217285156	CLEMSON	SC
5249	38.45389938354492	-81.3572006225586	CLENDENIN	WV
5250	36.40530014038086	-98.45330047607422	CLEO SPRINGS	OK
5251	28.551300048828125	-81.75990295410156	CLERMONT	FL
5252	34.39780044555664	-83.77570343017578	CLERMONT	GA
5253	42.94260025024414	-91.67469787597656	CLERMONT	IA
5254	37.934600830078125	-85.65540313720703	CLERMONT	KY
5255	33.97779846191406	-86.55989837646484	CLEVELAND	AL
5256	35.39550018310547	-92.7020034790039	CLEVELAND	AR
5257	34.61050033569336	-83.74610137939453	CLEVELAND	GA
5258	44.29819869995117	-93.81759643554688	CLEVELAND	MN
5259	38.654998779296875	-94.55970001220703	CLEVELAND	MO
5260	33.74300003051758	-90.72740173339844	CLEVELAND	MS
5261	35.755699157714844	-80.68109893798828	CLEVELAND	NC
5262	46.89310073852539	-99.12879943847656	CLEVELAND	ND
5263	36.00749969482422	-105.38300323486328	CLEVELAND	NM
5264	43.27640151977539	-76.22579956054688	CLEVELAND	NY
5265	41.499698638916016	-81.6937026977539	CLEVELAND	OH
5266	36.26380157470703	-96.44329833984375	CLEVELAND	OK
5267	35.07889938354492	-82.50759887695312	CLEVELAND	SC
5268	35.182701110839844	-84.87310028076172	CLEVELAND	TN
5269	30.3439998626709	-95.08489990234375	CLEVELAND	TX
5270	39.373600006103516	-110.89399719238281	CLEVELAND	UT
5271	36.925899505615234	-82.09359741210938	CLEVELAND	VA
5272	43.935699462890625	-87.80349731445312	CLEVELAND	WI
5273	38.89929962158203	-80.22689819335938	CLEVELAND	WV
5274	37.044700622558594	-93.43830108642578	CLEVER	MO
5275	43.4718017578125	-73.63929748535156	CLEVERDALE	NY
5276	39.19150161743164	-84.74240112304688	CLEVES	OH
5277	26.63010025024414	-81.09089660644531	CLEWISTON	FL
5278	32.53670120239258	-108.3280029296875	CLIFF	NM
5279	44.40810012817383	-70.470703125	CLIFF ISLAND	ME
5280	39.28260040283203	-85.86849975585938	CLIFFORD	IN
5281	43.28300094604492	-83.1781997680664	CLIFFORD	MI
5282	47.454898834228516	-97.15170288085938	CLIFFORD	ND
5283	41.654300689697266	-75.614501953125	CLIFFORD	PA
5284	37.53799819946289	-78.94629669189453	CLIFFORD	VA
5285	35.241600036621094	-81.77549743652344	CLIFFSIDE	NC
5286	40.820499420166016	-73.98780059814453	CLIFFSIDE PARK	NJ
5287	40.38629913330078	-74.11519622802734	CLIFFWOOD	NJ
5288	32.99129867553711	-109.25599670410156	CLIFTON	AZ
5289	39.08250045776367	-108.40399932861328	CLIFTON	CO
5290	42.20750045776367	-111.99700164794922	CLIFTON	ID
5291	40.92959976196289	-87.94529724121094	CLIFTON	IL
5292	39.65549850463867	-97.17340087890625	CLIFTON	KS
5293	40.86259841918945	-74.15599822998047	CLIFTON	NJ
5294	39.79600143432617	-83.8198013305664	CLIFTON	OH
5295	34.9906005859375	-81.83270263671875	CLIFTON	SC
5296	35.38800048828125	-87.9301986694336	CLIFTON	TN
5297	31.791799545288086	-97.52030181884766	CLIFTON	TX
5298	38.78179931640625	-77.38179779052734	CLIFTON	VA
5299	37.82419967651367	-79.8230972290039	CLIFTON FORGE	VA
5300	39.921600341796875	-75.29499816894531	CLIFTON HEIGHTS	PA
5301	39.42850112915039	-92.50420379638672	CLIFTON HILL	MO
5302	42.85060119628906	-73.7925033569336	CLIFTON PARK	NY
5303	42.96289825439453	-77.15010070800781	CLIFTON SPRINGS	NY
5304	37.00450134277344	-87.152099609375	CLIFTY	KY
5305	39.225799560546875	-106.31199645996094	CLIMAX	CO
5306	30.887300491333008	-84.46829986572266	CLIMAX	GA
5307	42.226200103759766	-85.36319732666016	CLIMAX	MI
5308	47.68370056152344	-96.87149810791016	CLIMAX	MN
5309	35.937599182128906	-79.69329833984375	CLIMAX	NC
5310	42.41120147705078	-73.92759704589844	CLIMAX	NY
5311	40.847801208496094	-79.45159912109375	CLIMAX	PA
5312	38.10179901123047	-93.05359649658203	CLIMAX SPRINGS	MO
5313	42.345001220703125	-96.0875015258789	CLIMBING HILL	IA
5314	37.159698486328125	-82.3582992553711	CLINCHCO	VA
5315	32.338600158691406	-83.69259643554688	CLINCHFIELD	GA
5316	35.02289962768555	-105.97899627685547	CLINES CORNERS	NM
5317	31.510400772094727	-106.1449966430664	CLINT	TX
5318	32.83570098876953	-87.95690155029297	CLINTON	AL
5319	35.56869888305664	-92.418701171875	CLINTON	AR
5320	41.29819869995117	-72.53289794921875	CLINTON	CT
5321	41.84450149536133	-90.23970031738281	CLINTON	IA
5322	40.152801513671875	-88.94709777832031	CLINTON	IL
5323	39.746700286865234	-87.45870208740234	CLINTON	IN
5324	36.68080139160156	-88.97949981689453	CLINTON	KY
5325	30.84269905090332	-90.96029663085938	CLINTON	LA
5326	42.41400146484375	-71.6875	CLINTON	MA
5327	38.73979949951172	-76.91210174560547	CLINTON	MD
5328	44.62110137939453	-69.51260375976562	CLINTON	ME
5329	42.0619010925293	-83.95760345458984	CLINTON	MI
5330	45.46110153198242	-96.43150329589844	CLINTON	MN
5331	38.401798248291016	-93.78500366210938	CLINTON	MO
5332	32.337100982666016	-90.3363037109375	CLINTON	MS
5333	46.778499603271484	-113.68299865722656	CLINTON	MT
5334	34.99789810180664	-78.33080291748047	CLINTON	NC
5335	40.53049850463867	-74.84559631347656	CLINTON	NJ
5336	43.03670120239258	-75.38240051269531	CLINTON	NY
5337	40.948699951171875	-81.57140350341797	CLINTON	OH
5338	35.60599899291992	-98.902099609375	CLINTON	OK
5339	40.4900016784668	-80.29029846191406	CLINTON	PA
5340	34.434898376464844	-81.89360046386719	CLINTON	SC
5341	36.09189987182617	-84.12989807128906	CLINTON	TN
5342	47.95690155029297	-122.41799926757812	CLINTON	WA
5343	42.562400817871094	-88.86000061035156	CLINTON	WI
5344	41.867401123046875	-73.77729797363281	CLINTON CORNERS	NY
5345	41.68230056762695	-74.05799865722656	CLINTONDALE	NY
5346	41.19929885864258	-79.87449645996094	CLINTONVILLE	PA
5347	44.59339904785156	-88.86810302734375	CLINTONVILLE	WI
5348	37.14979934692383	-82.46309661865234	CLINTWOOD	VA
5349	31.749099731445312	-85.56189727783203	CLIO	AL
5350	39.754600524902344	-120.59500122070312	CLIO	CA
5351	40.63420104980469	-93.447998046875	CLIO	IA
5352	43.170501708984375	-83.7073974609375	CLIO	MI
5353	34.58430099487305	-79.58789825439453	CLIO	SC
5354	38.7317008972168	-81.3145980834961	CLIO	WV
5355	39.543800354003906	-121.22000122070312	CLIPPER MILLS	CA
5356	46.275699615478516	-95.63079833984375	CLITHERALL	MN
5357	41.607601165771484	-93.74490356445312	CLIVE	IA
5358	43.04199981689453	-75.74079895019531	CLOCKVILLE	NY
5359	45.30590057373047	-95.83889770507812	CLONTARF	MN
5360	31.407899856567383	-85.60350036621094	CLOPTON	AL
5361	46.592498779296875	-92.54959869384766	CLOQUET	MN
5362	36.884498596191406	-83.0302963256836	CLOSPLINT	KY
5363	40.97060012817383	-73.96019744873047	CLOSTER	NJ
5364	37.83319854736328	-81.90239715576172	CLOTHIER	WV
5365	32.88970184326172	-105.67400360107422	CLOUDCROFT	NM
5366	31.517799377441406	-92.85579681396484	CLOUTIERVILLE	LA
5367	35.0359992980957	-81.16519927978516	CLOVER	SC
5368	36.87580108642578	-78.74819946289062	CLOVER	VA
5369	34.869998931884766	-87.70690155029297	CLOVERDALE	AL
5370	38.63890075683594	-122.91300201416016	CLOVERDALE	CA
5371	39.65879821777344	-86.78250122070312	CLOVERDALE	IN
5372	42.59510040283203	-85.30860137939453	CLOVERDALE	MI
5373	41.00339889526367	-84.29869842529297	CLOVERDALE	OH
5374	45.216400146484375	-123.8759994506836	CLOVERDALE	OR
5375	37.37260055541992	-79.90129852294922	CLOVERDALE	VA
5376	37.847801208496094	-86.4636001586914	CLOVERPORT	KY
5377	36.82659912109375	-119.70099639892578	CLOVIS	CA
5378	34.4119987487793	-103.1969985961914	CLOVIS	NM
5379	37.119598388671875	-90.44499969482422	CLUBB	MO
5380	40.55030059814453	-79.32369995117188	CLUNE	PA
5381	36.61130142211914	-78.94550323486328	CLUSTER SPRINGS	VA
5382	29.031200408935547	-95.39080047607422	CLUTE	TX
5383	42.08340072631836	-92.4208984375	CLUTIER	IA
5384	39.59130096435547	-97.39859771728516	CLYDE	KS
5385	40.352298736572266	-94.90049743652344	CLYDE	MO
5386	35.63759994506836	-82.97859954833984	CLYDE	NC
5387	43.097900390625	-76.8727035522461	CLYDE	NY
5388	41.3213005065918	-82.94830322265625	CLYDE	OH
5389	32.29759979248047	-99.41290283203125	CLYDE	TX
5390	45.83409881591797	-110.62200164794922	CLYDE PARK	MT
5391	43.31549835205078	-88.72059631347656	CLYMAN	WI
5392	42.07270050048828	-79.6448974609375	CLYMER	NY
5393	40.7489013671875	-78.9977035522461	CLYMER	PA
5394	32.487998962402344	-81.32240295410156	CLYO	GA
5395	33.646400451660156	-116.14399719238281	COACHELLA	CA
5396	34.30799865722656	-90.5199966430664	COAHOMA	MS
5397	32.299598693847656	-101.34300231933594	COAHOMA	TX
5398	40.08219909667969	-79.9302978515625	COAL CENTER	PA
5399	41.284000396728516	-88.37480163574219	COAL CITY	IL
5400	39.31949996948242	-86.84269714355469	COAL CITY	IN
5401	37.670799255371094	-81.17489624023438	COAL CITY	WV
5402	38.33890151977539	-105.16000366210938	COAL CREEK	CO
5403	35.43009948730469	-93.6729965209961	COAL HILL	AR
5404	37.626800537109375	-81.70210266113281	COAL MOUNTAIN	WV
5405	39.43069839477539	-81.44509887695312	COAL RUN	OH
5406	40.79169845581055	-76.5519027709961	COAL TOWNSHIP	PA
5407	41.4010009765625	-90.57579803466797	COAL VALLEY	IL
5408	38.38240051269531	-105.78399658203125	COALDALE	CO
5409	40.85900115966797	-76.01300048828125	COALDALE	PA
5410	36.03519821166992	-84.39070129394531	COALFIELD	TN
5411	34.538299560546875	-96.22920227050781	COALGATE	OK
5412	36.78900146484375	-83.26480102539062	COALGOOD	KY
5413	33.13589859008789	-87.3384017944336	COALING	AL
5414	36.24700164794922	-120.38099670410156	COALINGA	CA
5415	40.48040008544922	-106.447998046875	COALMONT	CO
5416	39.38750076293945	-87.09040069580078	COALMONT	IN
5417	35.351600646972656	-85.70030212402344	COALMONT	TN
5418	40.74959945678711	-78.53610229492188	COALPORT	PA
5419	39.110599517822266	-82.61299896240234	COALTON	OH
5420	38.75339889526367	-79.814697265625	COALTON	WV
5421	40.84049987792969	-111.322998046875	COALVILLE	UT
5422	37.37519836425781	-81.65390014648438	COALWOOD	WV
5423	18.09600067138672	-66.35079956054688	COAMO	PR
5424	37.15879821777344	-119.71700286865234	COARSEGOLD	CA
5425	39.6885986328125	-86.5947036743164	COATESVILLE	IN
5426	39.96889877319336	-75.8292007446289	COATESVILLE	PA
5427	37.63819885253906	-98.88919830322266	COATS	KS
5428	35.425201416015625	-78.65660095214844	COATS	NC
5429	40.012699127197266	-91.1521987915039	COATSBURG	IL
5430	40.470401763916016	-92.53559875488281	COATSVILLE	MO
5431	41.56669998168945	-72.55809783935547	COBALT	CT
5432	44.968101501464844	-113.81700134277344	COBALT	ID
5433	38.82680130004883	-122.73300170898438	COBB	CA
5434	31.968399047851562	-83.97899627685547	COBB	GA
5435	42.96329879760742	-90.36930084228516	COBB	WI
5436	38.262001037597656	-76.8501968383789	COBB ISLAND	MD
5437	37.410301208496094	-76.29409790039062	COBBS CREEK	VA
5438	32.10599899291992	-82.03389739990234	COBBTOWN	GA
5439	37.526798248291016	-89.21900177001953	COBDEN	IL
5440	42.665401458740234	-74.518798828125	COBLESKILL	NY
5441	40.83829879760742	-77.45089721679688	COBURN	PA
5442	41.69200134277344	-74.9740982055664	COCHECTON	NY
5443	41.71900177001953	-74.75540161132812	COCHECTON CENTER	NY
5444	32.04389953613281	-109.83599853515625	COCHISE	AZ
5445	35.630401611328125	-106.33999633789062	COCHITI LAKE	NM
5446	35.6088981628418	-106.35199737548828	COCHITI PUEBLO	NM
5447	32.3838996887207	-83.32109832763672	COCHRAN	GA
5448	44.237701416015625	-91.74169921875	COCHRANE	WI
5449	41.51839828491211	-80.04740142822266	COCHRANTON	PA
5450	39.916500091552734	-75.92579650878906	COCHRANVILLE	PA
5451	39.4911994934082	-76.66410064697266	COCKEYSVILLE	MD
5452	28.376399993896484	-80.75509643554688	COCOA	FL
5453	28.33300018310547	-80.61060333251953	COCOA BEACH	FL
5454	48.0880012512207	-116.61499786376953	COCOLALLA	ID
5455	40.47869873046875	-77.34549713134766	COCOLAMUS	PA
5456	30.390300750732422	-88.20760345458984	CODEN	AL
5457	39.87179946899414	-76.75990295410156	CODORUS	PA
5458	42.542598724365234	-101.1259994506836	CODY	NE
5459	44.54159927368164	-109.43699645996094	CODY	WY
5460	36.97159957885742	-82.47550201416016	COEBURN	VA
5461	37.994598388671875	-89.06719970703125	COELLO	IL
5462	47.70069885253906	-116.79199981689453	COEUR D ALENE	ID
5463	42.47570037841797	-73.79769897460938	COEYMANS	NY
5464	42.492801666259766	-73.92839813232422	COEYMANS HOLLOW	NY
5465	47.24850082397461	-109.26300048828125	COFFEE CREEK	MT
5466	31.149799346923828	-85.94609832763672	COFFEE SPRINGS	AL
5467	39.0703010559082	-89.37999725341797	COFFEEN	IL
5468	31.816200256347656	-88.06189727783203	COFFEEVILLE	AL
5469	33.961299896240234	-89.64820098876953	COFFEEVILLE	MS
5470	40.104801177978516	-93.99030303955078	COFFEY	MO
5471	37.14630126953125	-95.74829864501953	COFFEYVILLE	KS
5472	55.51789855957031	-132.0030059814453	COFFMAN COVE	AK
5473	36.360801696777344	-76.90550231933594	COFIELD	NC
5474	41.25529861450195	-76.947998046875	COGAN STATION	PA
5475	42.250701904296875	-91.5344009399414	COGGON	IA
5476	46.06589889526367	-97.8207015991211	COGSWELL	ND
5477	47.414100646972656	-107.0270004272461	COHAGEN	MT
5478	42.2338981628418	-70.81580352783203	COHASSET	MA
5479	47.23820114135742	-93.5165023803711	COHASSET	MN
5480	42.757598876953125	-83.93900299072266	COHOCTAH	MI
5481	42.470401763916016	-77.39129638671875	COHOCTON	NY
5482	42.64699935913086	-73.73930358886719	COHOES	NY
5483	34.867801666259766	-84.91950225830078	COHUTTA	GA
5484	33.445701599121094	-89.91010284423828	COILA	MS
5485	40.64649963378906	-95.19979858398438	COIN	IA
5486	36.383399963378906	-75.95469665527344	COINJOCK	NC
5487	45.08599853515625	-94.18509674072266	COKATO	MN
5488	40.050201416015625	-79.98320007324219	COKEBURG	PA
5489	33.293399810791016	-87.68879699707031	COKER	AL
5490	35.246700286865234	-84.3031005859375	COKERCREEK	TN
5491	42.247501373291016	-110.94100189208984	COKEVILLE	WY
5492	34.088199615478516	-83.20240020751953	COLBERT	GA
5493	33.85770034790039	-96.5281982421875	COLBERT	OK
5494	47.85279846191406	-117.33799743652344	COLBERT	WA
5495	48.36330032348633	-116.6259994506836	COLBURN	ID
5496	39.4015007019043	-100.9739990234375	COLBY	KS
5497	44.880001068115234	-90.38469696044922	COLBY	WI
5498	41.5463981628418	-72.33879852294922	COLCHESTER	CT
5499	40.400901794433594	-90.7344970703125	COLCHESTER	IL
5500	44.543800354003906	-73.14820098876953	COLCHESTER	VT
5501	36.26570129394531	-94.6947021484375	COLCORD	OK
5502	37.94300079345703	-81.402099609375	COLCORD	WV
5503	55.650901794433594	-160.65499877929688	COLD BAY	AK
5504	43.271400451660156	-75.04769897460938	COLD BROOK	NY
5505	45.470699310302734	-94.66169738769531	COLD SPRING	MN
5506	41.4552001953125	-73.8125	COLD SPRING	NY
5507	40.86009979248047	-73.44229888916016	COLD SPRING HARBOR	NY
5508	42.646400451660156	-78.66629791259766	COLDEN	NY
5509	36.820098876953125	-83.470703125	COLDIRON	KY
5510	30.588600158691406	-95.11129760742188	COLDSPRING	TX
5511	37.25490188598633	-99.32260131835938	COLDWATER	KS
5512	41.905399322509766	-85.05870056152344	COLDWATER	MI
5513	34.69020080566406	-89.9625015258789	COLDWATER	MS
5514	40.47639846801758	-84.6875	COLDWATER	OH
5515	38.337799072265625	-93.3145980834961	COLE CAMP	MO
5516	42.00579833984375	-73.11830139160156	COLEBROOK	CT
5517	44.9026985168457	-71.50080108642578	COLEBROOK	NH
5518	47.58100128173828	-101.14299774169922	COLEHARBOR	ND
5519	28.77549934387207	-82.05970001220703	COLEMAN	FL
5520	31.77519989013672	-84.74720001220703	COLEMAN	GA
5521	43.720298767089844	-84.52030181884766	COLEMAN	MI
5522	34.31019973754883	-96.67030334472656	COLEMAN	OK
5523	31.896699905395508	-99.40019989013672	COLEMAN	TX
5524	45.30630111694336	-88.00240325927734	COLEMAN	WI
5525	37.49639892578125	-79.30580139160156	COLEMAN FALLS	VA
5526	36.152400970458984	-76.85250091552734	COLERAIN	NC
5527	40.122398376464844	-80.81490325927734	COLERAIN	OH
5528	47.377498626708984	-93.3855972290039	COLERAINE	MN
5529	42.53049850463867	-97.2603988647461	COLERIDGE	NE
5530	38.12179946899414	-76.79029846191406	COLES POINT	VA
5531	42.5609016418457	-91.34729766845703	COLESBURG	IA
5532	38.53329849243164	-119.48500061035156	COLEVILLE	CA
5533	39.12649917602539	-120.86399841308594	COLFAX	CA
5534	41.68450164794922	-93.22229766845703	COLFAX	IA
5535	40.56629943847656	-88.61409759521484	COLFAX	IL
5536	40.21099853515625	-86.64790344238281	COLFAX	IN
5537	31.527599334716797	-92.6532974243164	COLFAX	LA
5538	36.09450149536133	-80.00469970703125	COLFAX	NC
5539	46.457401275634766	-96.87359619140625	COLFAX	ND
5540	46.95909881591797	-117.50499725341797	COLFAX	WA
5541	45.037899017333984	-91.88800048828125	COLFAX	WI
5542	39.51430130004883	-80.21849822998047	COLFAX	WV
5543	43.20940017700195	-88.24150085449219	COLGATE	WI
5544	39.20560073852539	-107.92900085449219	COLLBRAN	CO
5545	39.1692008972168	-122.29000091552734	COLLEGE CITY	CA
5546	39.547298431396484	-84.59970092773438	COLLEGE CORNER	OH
5547	35.79090118408203	-86.7260971069336	COLLEGE GROVE	TN
5548	38.99470138549805	-76.93219757080078	COLLEGE PARK	MD
5549	46.04710006713867	-118.40899658203125	COLLEGE PLACE	WA
5550	40.784400939941406	-73.84359741210938	COLLEGE POINT	NY
5551	40.63119888305664	-95.12239837646484	COLLEGE SPRINGS	IA
5552	34.70930099487305	-92.22830200195312	COLLEGE STATION	AR
5553	30.615800857543945	-96.34860229492188	COLLEGE STATION	TX
5554	35.04790115356445	-85.05740356445312	COLLEGEDALE	TN
5555	28.75469970703125	-95.9458999633789	COLLEGEPORT	TX
5556	45.57830047607422	-94.4198989868164	COLLEGEVILLE	MN
5557	40.23609924316406	-75.4302978515625	COLLEGEVILLE	PA
5558	35.994598388671875	-81.72660064697266	COLLETTSVILLE	NC
5559	32.88949966430664	-97.14340209960938	COLLEYVILLE	TX
5560	40.373199462890625	-80.56620025634766	COLLIERS	WV
5561	42.50510025024414	-74.98210144042969	COLLIERSVILLE	NY
5562	35.06129837036133	-89.68669891357422	COLLIERVILLE	TN
5563	39.83399963378906	-74.99130249023438	COLLINGSWOOD	NJ
5564	32.05860137939453	-82.02739715576172	COLLINS	GA
5565	41.90650177001953	-93.29460144042969	COLLINS	IA
5566	37.898399353027344	-93.62030029296875	COLLINS	MO
5567	31.652799606323242	-89.5780029296875	COLLINS	MS
5568	42.668800354003906	-78.81629943847656	COLLINS	NY
5569	41.16600036621094	-82.48899841308594	COLLINS	OH
5570	44.090999603271484	-87.99019622802734	COLLINS	WI
